reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,reduced_dim_10,reduced_dim_11,reduced_dim_12,reduced_dim_13,reduced_dim_14,reduced_dim_15,reduced_dim_16,reduced_dim_17,reduced_dim_18,reduced_dim_19,reduced_dim_20,reduced_dim_21,reduced_dim_22,reduced_dim_23,reduced_dim_24,reduced_dim_25,reduced_dim_26,reduced_dim_27,reduced_dim_28,reduced_dim_29,label
2.038292,5.2573767,2.419768,5.169255,4.372206,6.783382,5.0696206,3.2748814,5.477512,3.5857894,3.4681225,6.943099,4.947866,5.80533,5.997334,6.741019,5.1957717,5.820087,4.7666316,6.0799904,5.294792,5.3944077,4.8199058,6.489276,4.28176,5.5677767,4.920983,6.542049,5.3252926,4.701473,6
6.9911504,7.621999,6.3969216,6.6397214,3.3240824,5.9262867,5.1837354,2.783489,5.6608114,4.3182015,3.2320552,7.4349723,4.959257,5.8749804,5.6306086,6.7853317,4.916819,5.833384,4.788773,6.2279143,5.1045737,5.2488027,4.7198515,6.5764112,4.272485,5.333975,4.8983088,6.6900234,5.2362714,4.6610694,5
10.230416,8.490412,6.12593,2.539483,4.654444,5.979199,4.967157,2.920231,5.231401,4.0646605,3.4739134,7.080461,5.064763,5.7915635,5.760736,6.814584,4.9247446,5.724839,4.637779,6.1768327,5.1565876,5.297224,4.696707,6.4513273,4.2534003,5.376898,4.7747808,6.742029,5.170474,4.6863995,1
8.584795,8.383502,6.7929683,5.921227,4.6338096,6.4350586,4.7963314,2.7276895,4.9581,3.9009702,3.3580284,6.9809446,4.9522343,5.7630076,5.5910187,6.7705708,4.9559965,5.7232823,4.7674828,6.289855,5.216991,5.333554,4.70223,6.498101,4.158667,5.366478,4.871124,6.70865,5.2303686,4.678937,8
11.262478,4.115041,7.2954416,3.5659869,4.230269,5.0167503,4.7601037,2.2556682,5.661676,4.2596183,3.4777112,7.3702483,5.0404606,5.9543204,5.6753006,6.82559,4.66069,5.7417736,4.7160172,6.2917247,5.129942,5.3605456,4.800182,6.6332884,4.292671,5.3614225,4.7674685,6.680328,5.225162,4.777334,7
6.3454833,8.398678,7.1898575,6.582837,3.4558544,5.2876825,5.223702,2.6513157,5.8628745,4.556081,3.215531,7.600215,4.9885435,5.9602633,5.6057343,6.766158,4.814696,5.7834697,4.8225727,6.2485213,5.077745,5.1899533,4.6621227,6.567806,4.223489,5.308422,4.891157,6.704516,5.28637,4.6970654,3
6.547552,7.7345343,6.4592752,6.7330365,3.2693136,5.7953086,5.2227426,2.7826993,5.7468553,4.3821774,3.2202299,7.490676,4.964026,5.8968124,5.632231,6.7787714,4.9026523,5.8315983,4.798681,6.2243185,5.095682,5.2328477,4.709015,6.5768037,4.2698636,5.328718,4.9039764,6.68706,5.250623,4.666078,5
11.382743,4.0273705,6.3783927,4.3840475,3.3712735,5.836807,5.0728335,2.6107528,5.510015,4.053576,3.371988,7.3867183,4.995905,5.86216,5.692484,6.884671,4.79721,5.841566,4.6828213,6.22461,5.0758786,5.3418837,4.8443227,6.627899,4.3828096,5.3766494,4.8064065,6.7069235,5.1796026,4.709916,4
10.076158,8.368572,6.6519833,2.5725958,5.862565,6.228156,4.701084,3.1499426,4.9152627,3.9120085,3.4674199,6.8658495,5.114374,5.767966,5.737207,6.747345,4.8785253,5.626247,4.695863,6.2085032,5.2472806,5.33684,4.657427,6.385613,4.148827,5.401979,4.820638,6.6963706,5.2536755,4.71303,1
8.388885,8.425728,6.7131796,6.0502405,4.245937,6.2424436,4.8732224,2.568792,5.0777974,3.9462714,3.3699276,7.0616317,4.924979,5.7839603,5.5919275,6.7952433,4.960687,5.741927,4.757893,6.2965035,5.1947365,5.320354,4.7183886,6.529966,4.173708,5.361166,4.8590503,6.7299094,5.21248,4.679241,8
1.0730438,5.254251,7.1438866,5.476474,6.015286,5.4808087,5.0081043,3.3880138,5.557043,3.969193,3.4210403,7.287875,5.020969,5.907462,5.65498,6.5992985,4.7577844,5.670559,4.8694935,6.1695647,5.2172112,5.399613,4.6250916,6.435209,4.2231307,5.320801,4.9883227,6.484299,5.540711,4.8445735,0
8.412226,7.2404323,7.845382,2.8468928,5.991188,4.8923965,4.7408633,2.623179,5.3416114,4.171147,3.5185585,7.2102733,5.112253,5.954121,5.683811,6.7574444,4.661461,5.581914,4.748616,6.2693977,5.2082443,5.306782,4.655938,6.4605055,4.1310735,5.379745,4.801602,6.6915503,5.3442554,4.796879,2
1.049929,5.422529,7.147838,5.521929,5.901799,5.357443,5.039358,3.233966,5.5754056,3.9937594,3.480064,7.324762,4.9922643,5.953642,5.682741,6.6175933,4.7794757,5.6288724,4.8066044,6.247965,5.200459,5.37171,4.6234393,6.48939,4.214252,5.317015,4.9623013,6.5288696,5.5266285,4.8187065,0
6.0623417,8.355143,7.157176,6.254626,3.69686,5.2440605,5.2307367,2.797983,5.9041247,4.589763,3.2176325,7.60465,5.0202327,5.972858,5.633871,6.750037,4.8009067,5.7720532,4.8237796,6.225786,5.0832453,5.1838837,4.646749,6.5440116,4.223318,5.3168406,4.896026,6.686692,5.3082643,4.7032633,3
11.506072,4.7603736,7.1515245,4.0052567,5.3465295,6.1873627,4.5921135,2.8720224,4.9881334,3.8623648,3.4230542,6.98733,5.0620766,5.796847,5.6567383,6.780647,4.785934,5.701571,4.7225394,6.2732916,5.2123427,5.4098144,4.772199,6.5246444,4.2510347,5.395979,4.826662,6.6504884,5.253676,4.736158,7
3.6825457,6.2716436,2.7819152,4.9193716,4.1915803,6.720903,5.036304,3.0425491,5.3742743,3.5857186,3.5239713,6.8961716,4.9094224,5.858936,5.989306,6.827446,5.2344885,5.7985415,4.7007565,6.1196766,5.3152113,5.387466,4.8897934,6.503894,4.262165,5.6271844,4.916879,6.6300244,5.2375374,4.6628246,6
2.9326456,5.9739637,2.706532,5.0544004,4.3488207,6.689102,5.037481,3.1473742,5.4054494,3.5771492,3.5189795,6.908701,4.916967,5.8578525,5.9833922,6.7990785,5.2138405,5.7917013,4.722111,6.1146035,5.3155627,5.3922653,4.8652167,6.4993057,4.256842,5.617396,4.928033,6.601859,5.2773423,4.6794767,6
11.994016,3.1223383,6.1657476,4.9608283,3.9941535,6.8109913,4.9782224,3.058599,5.0581264,3.7005064,3.3190222,7.1438274,5.0118146,5.7454357,5.678924,6.855973,4.850358,5.83671,4.6993604,6.207877,5.1323576,5.3926935,4.8629723,6.565722,4.3873515,5.392882,4.8527665,6.6634264,5.1923485,4.693045,4
7.0476537,6.9799447,6.35091,6.2577777,4.0008993,6.2510347,5.1344132,3.335949,5.643764,4.3765197,3.1563313,7.4002466,5.0529795,5.8694763,5.6661663,6.7239995,4.8824787,5.830326,4.815967,6.1696396,5.1191764,5.2520146,4.684522,6.515119,4.2891936,5.3452363,4.9377394,6.616657,5.2898464,4.6541715,5
7.460982,6.7594943,8.6413965,2.8988228,7.0460587,4.6365323,4.577193,2.7152925,5.23824,4.1235867,3.526697,7.186804,5.150411,6.0046673,5.640865,6.706813,4.5409613,5.501924,4.8167114,6.3038683,5.2569613,5.3335958,4.6261415,6.43203,4.0647373,5.386385,4.8369613,6.6390305,5.452729,4.849848,2
2.0321581,5.8410044,6.941433,5.3650684,5.7941127,5.4643116,4.9764867,3.2362866,5.5134583,4.012776,3.4471936,7.2564197,5.012897,5.9232955,5.688123,6.643846,4.786985,5.6624427,4.8264213,6.219403,5.217115,5.3683834,4.6485696,6.463911,4.1983237,5.3556747,4.9613786,6.541492,5.4926853,4.816526,0
11.161791,5.1808834,7.2683153,3.5297313,5.0914297,5.616814,4.650174,2.6205347,5.2476716,4.050133,3.464075,7.123741,5.0619226,5.864558,5.6711373,6.7935724,4.7424493,5.695976,4.712902,6.2776113,5.184732,5.3779507,4.760102,6.5490327,4.2446175,5.383639,4.795916,6.6731567,5.246134,4.7530584,7
11.384606,2.845157,6.5210156,4.882882,2.7808347,5.429945,5.042156,2.288524,5.8224826,4.244927,3.3737037,7.5494394,4.9678946,5.9372673,5.6802526,6.8906527,4.734789,5.883007,4.709377,6.2719245,5.054098,5.3643847,4.885945,6.725573,4.40878,5.3660445,4.7983365,6.69736,5.1782165,4.724168,9
8.667416,7.4391303,7.967718,3.034773,6.234928,4.9690123,4.6417356,2.4818711,5.18272,4.078458,3.5301795,7.112319,5.078956,5.9419527,5.6503563,6.759368,4.6827526,5.5584354,4.763945,6.3054957,5.246813,5.310832,4.6745114,6.464809,4.0532694,5.408879,4.8116965,6.7086854,5.3288407,4.7895093,2
8.674382,8.252587,6.65334,6.1430306,4.203205,6.3563,4.858999,2.5608199,5.0309563,3.9048634,3.3681834,7.0357833,4.9182224,5.7671037,5.588166,6.801244,4.9732666,5.7521796,4.751962,6.297866,5.1958275,5.331753,4.7305636,6.5359864,4.184639,5.361838,4.858308,6.730228,5.2,4.6726065,8
7.671031,6.830479,8.663902,2.963292,7.1256795,4.722522,4.5216794,2.660295,5.14057,4.0649996,3.5337143,7.1235986,5.1339326,5.9892135,5.6233964,6.708409,4.5569124,5.491698,4.8200183,6.3220243,5.27581,5.34075,4.635289,6.433267,4.0328856,5.397379,4.8395185,6.647856,5.4415507,4.8453827,2
9.973903,7.8574705,6.3567996,2.557074,3.8830159,5.3327527,5.1340375,2.7413113,5.6446857,4.3292675,3.4592047,7.3852386,5.081797,5.892872,5.767686,6.8356247,4.8195734,5.757885,4.6325326,6.158441,5.0785975,5.2530885,4.7092996,6.505546,4.309301,5.3535404,4.7544193,6.7448845,5.1783276,4.705449,1
8.892685,8.012778,6.853932,6.162521,4.935356,6.7612934,4.6938014,2.8674858,4.7866263,3.7973082,3.3366196,6.877394,4.955772,5.7259703,5.5686326,6.7502866,4.965156,5.718395,4.784094,6.298348,5.2439766,5.3654494,4.7053976,6.4856105,4.1508822,5.370377,4.892059,6.683453,5.2424803,4.6736517,8
6.1082373,7.79346,6.5718565,6.8029866,3.2695768,5.6614947,5.2635627,2.8256304,5.846399,4.4676013,3.198175,7.5595827,4.976409,5.922543,5.6318126,6.7673235,4.878675,5.8294697,4.8126917,6.2183414,5.083671,5.2139025,4.6935887,6.575016,4.2687855,5.320186,4.912463,6.6796513,5.2701645,4.6716204,5
10.326081,7.62777,6.929911,3.0997021,6.458231,6.5594373,4.5502357,3.3376234,4.722848,3.8112512,3.4190283,6.7527704,5.1329885,5.739786,5.703601,6.709332,4.858768,5.599468,4.739171,6.229607,5.2878523,5.36847,4.652737,6.368781,4.119392,5.4087768,4.8616242,6.655861,5.2963753,4.71934,4
7.109456,6.4178553,6.575737,5.8728447,4.9513555,6.5825562,5.0193725,3.8703606,5.520364,4.381818,3.0924997,7.3116684,5.1438847,5.853001,5.6789107,6.6527286,4.8386216,5.7996354,4.8518558,6.1291766,5.151444,5.2657723,4.6396866,6.4411144,4.276924,5.3519516,4.978778,6.544373,5.3542004,4.6561785,5
3.7514706,6.632526,3.0238793,4.7587852,5.0652595,6.9124875,4.9673204,3.551491,5.4005857,3.725468,3.4110942,6.865989,5.0124345,5.8402963,5.9562464,6.737466,5.1281023,5.8037806,4.775118,6.1057067,5.3095927,5.3440256,4.7384415,6.493801,4.2066126,5.617088,4.9398494,6.552681,5.3439493,4.67361,6
6.3185725,8.589427,7.4748683,6.109993,3.8868852,5.1256156,5.1894093,2.7545192,5.8760786,4.617804,3.2222056,7.6025014,5.0319777,5.9835367,5.6184015,6.7445803,4.768777,5.746905,4.8300753,6.2398987,5.0851,5.17717,4.6290593,6.53431,4.1995516,5.311323,4.887942,6.6940846,5.318095,4.71442,3
11.610319,3.5842574,6.66137,4.958908,3.6463115,5.9606967,4.8440166,2.590023,5.423147,4.066567,3.362882,7.29958,4.9877386,5.860006,5.661026,6.852071,4.7974973,5.8363924,4.7138796,6.2800436,5.114239,5.403196,4.854517,6.6655726,4.364247,5.3917656,4.8260436,6.6770306,5.2099648,4.7057734,9
2.4234333,5.366034,2.320137,5.203786,4.070725,6.776979,5.104284,3.1178112,5.4802184,3.5746453,3.4837947,6.9647202,4.9174323,5.803454,6.001126,6.773723,5.231003,5.831688,4.7473335,6.0858655,5.2872934,5.3958383,4.8651514,6.4942975,4.301032,5.5626993,4.910482,6.57428,5.27841,4.6896296,6
11.512875,2.3609695,6.640885,4.8185472,2.8249662,5.290772,4.991736,2.2014725,5.8867598,4.273392,3.390905,7.5653634,4.9748178,5.956082,5.678154,6.882427,4.695476,5.8754945,4.7181606,6.28467,5.060611,5.373003,4.892408,6.7372055,4.4056993,5.358337,4.7893295,6.6866083,5.1798058,4.7412515,9
1.0834471,5.7515664,6.422863,5.8535028,5.149873,5.444556,5.1098757,3.023675,5.5918612,3.9867723,3.457477,7.326631,4.9718556,5.906695,5.6558633,6.6392927,4.83429,5.699864,4.8121676,6.233375,5.1959414,5.357778,4.6686573,6.484143,4.231741,5.3092303,4.9744534,6.5334167,5.4804015,4.804494,0
11.496937,3.555686,6.350902,4.9195604,3.6521366,6.2299185,4.9363246,2.762049,5.3377776,3.9515023,3.3457072,7.2691913,4.993133,5.8265705,5.679899,6.858303,4.825159,5.8453665,4.7070413,6.245745,5.1148453,5.3929653,4.8596134,6.632682,4.3775344,5.3973274,4.837573,6.6746354,5.203455,4.6977587,4
8.778439,8.333893,6.8198123,5.794305,4.825851,6.5231876,4.7538686,2.787375,4.8916907,3.8660386,3.3622243,6.9351196,4.962647,5.7506394,5.592033,6.763912,4.954685,5.712418,4.7667704,6.289673,5.228568,5.3430715,4.699024,6.4856443,4.151741,5.3699007,4.8722405,6.7033677,5.234033,4.6800375,8
11.270788,4.5809484,7.493884,3.5549212,5.0627847,5.375081,4.603749,2.4791243,5.357714,4.1117387,3.477817,7.176507,5.065468,5.9013042,5.6595073,6.7860937,4.6839576,5.6891475,4.7299333,6.297751,5.186074,5.3843765,4.7688236,6.5727077,4.2428856,5.373602,4.7882147,6.6587586,5.2563596,4.776786,7
8.363798,8.175563,6.5673485,6.309022,3.6260161,6.0843973,4.975947,2.3829901,5.229047,3.9970884,3.3679433,7.1705585,4.8913584,5.8020325,5.5909767,6.828976,4.9688034,5.7819376,4.7443166,6.299912,5.159989,5.309694,4.749852,6.5785313,4.2120986,5.351741,4.847317,6.7508197,5.1819034,4.6723266,8
6.531308,8.479771,7.699638,6.0078135,4.4455075,5.333062,5.066697,2.9180114,5.696625,4.5433087,3.2118924,7.4928236,5.0585017,5.958356,5.6013446,6.7121344,4.7537246,5.716201,4.848797,6.2447333,5.1172667,5.200121,4.6092353,6.498491,4.17121,5.315174,4.9044166,6.6677284,5.346869,4.7197237,3
11.658189,3.6338682,6.773533,4.997209,3.765576,5.93921,4.7778196,2.5699782,5.4031506,4.083849,3.3680456,7.275167,4.988433,5.8626976,5.6534696,6.843016,4.795687,5.828096,4.718727,6.294516,5.1242256,5.4150367,4.8504205,6.6715903,4.353758,5.394672,4.8266096,6.6725698,5.2176404,4.7065034,9
11.734901,2.9121416,6.020395,4.827139,3.1908658,6.3106117,5.1577067,2.796229,5.4088244,3.8802512,3.3287156,7.3609467,4.990938,5.8135014,5.6978135,6.894846,4.8147135,5.877903,4.686727,6.1991034,5.07421,5.354917,4.8830914,6.6189156,4.425249,5.377203,4.8277836,6.6898875,5.1655707,4.7007427,4
11.324443,3.4388535,6.5159926,4.5615363,2.9028306,5.406279,5.081395,2.3248487,5.7829685,4.2280025,3.3842645,7.5326777,4.9774323,5.9280214,5.6868687,6.8951707,4.7448816,5.865797,4.6941814,6.2531443,5.050306,5.341163,4.8654227,6.694597,4.398741,5.3632274,4.7899737,6.7098756,5.1724973,4.7247796,9
6.1496787,7.7346077,6.536674,6.799911,3.2931387,5.7147856,5.2565145,2.8560095,5.8305225,4.457054,3.1948922,7.547652,4.9794254,5.917716,5.633628,6.7647376,4.8819036,5.830866,4.8130474,6.215358,5.0863523,5.2170296,4.693957,6.5720115,4.270598,5.3219123,4.915055,6.675426,5.270813,4.6696067,5
10.11526,7.9030037,6.533994,2.494309,4.7448435,5.6502905,4.951008,2.9004617,5.362768,4.1668634,3.4676635,7.183696,5.102459,5.8493,5.7620816,6.8001037,4.8312774,5.698843,4.6555386,6.17641,5.145799,5.2869854,4.6895356,6.4573402,4.242316,5.3765106,4.7797384,6.7252398,5.212011,4.7119236,1
8.878817,8.267871,6.8000007,6.086208,4.7150373,6.618115,4.74024,2.7318592,4.841932,3.821123,3.358179,6.912545,4.9412165,5.734509,5.5746527,6.770687,4.9725747,5.7232547,4.767683,6.3016267,5.2306347,5.3537846,4.7112875,6.498342,4.155057,5.367425,4.8747053,6.7074037,5.2224293,4.6734753,8
11.635032,1.8918421,6.0120745,4.573123,2.5261266,5.682468,5.2992377,2.4850838,5.8426294,4.036442,3.363166,7.596506,5.0006285,5.8994713,5.725079,6.9105926,4.6974525,5.9004207,4.6939034,6.186722,5.0332913,5.317831,4.9115524,6.6576014,4.459221,5.3365746,4.789389,6.6865973,5.136752,4.747337,4
11.553514,3.693208,7.392221,3.5203402,4.2276907,4.9004793,4.676786,2.1473305,5.7058144,4.307081,3.4941661,7.368029,5.0354104,5.9660993,5.673643,6.825592,4.6493983,5.7489567,4.7129903,6.3133163,5.1314273,5.3829885,4.814958,6.666179,4.3004026,5.363125,4.755778,6.6764784,5.2164326,4.7804565,7
8.956335,7.9495625,6.8451595,6.1786623,4.9357657,6.781907,4.6856165,2.8588665,4.7716885,3.779942,3.3405128,6.868729,4.951681,5.7227573,5.5669236,6.752783,4.967323,5.7195015,4.7827425,6.30121,5.245777,5.3703685,4.710393,6.489021,4.1522202,5.371728,4.8912754,6.6838384,5.240215,4.6737666,8
7.0242267,7.445464,6.4951015,6.182571,3.9382308,6.0547495,5.130383,3.1394,5.6329784,4.366031,3.1990209,7.400078,5.031261,5.878959,5.656912,6.741156,4.8801723,5.8109937,4.8052406,6.192372,5.11978,5.246222,4.6833243,6.5227895,4.2665277,5.343438,4.916737,6.646019,5.2795467,4.6655946,5
6.87216,8.496037,7.2907157,6.3432164,3.4768827,5.2406874,5.196798,2.5773115,5.823261,4.5433974,3.2356308,7.5806756,4.989474,5.956417,5.602965,6.7760553,4.806739,5.7753487,4.810607,6.256814,5.0775332,5.192768,4.6634245,6.5673594,4.219204,5.308632,4.8746085,6.717727,5.274108,4.7004337,3
10.213374,8.317684,6.1960588,2.4941332,4.467859,5.8053584,5.0074906,2.8741562,5.3334775,4.1300936,3.4721923,7.1554694,5.0704355,5.816274,5.763736,6.8203745,4.897754,5.731988,4.634481,6.1715336,5.1367598,5.286236,4.6998277,6.4641323,4.267316,5.3710556,4.7683616,6.7438164,5.171283,4.6912055,1
11.729314,3.3171816,6.871869,5.0738797,3.7111542,5.830425,4.7587442,2.471919,5.4649277,4.117686,3.3782396,7.3071485,4.9862933,5.8801656,5.6475554,6.8429594,4.766815,5.8274384,4.7245283,6.3056655,5.121758,5.4155107,4.856733,6.6866794,4.3540735,5.3847632,4.818033,6.6704826,5.2135854,4.718744,9
9.849398,8.550477,6.466897,2.19536,4.7842484,5.5960493,4.9585137,2.8682914,5.3352237,4.141335,3.4974484,7.1512733,5.092564,5.8415236,5.7644854,6.800302,4.8548975,5.688531,4.6505356,6.178294,5.163492,5.2863097,4.6839323,6.4404364,4.2208834,5.383188,4.7711334,6.7342696,5.203899,4.709802,1
1.5115517,5.9434385,6.398956,5.7587466,5.129633,5.474802,5.0807505,3.01663,5.555242,3.9879415,3.4625604,7.2965026,4.9735,5.8945584,5.673414,6.6565924,4.8490276,5.7069564,4.814208,6.215375,5.207561,5.357936,4.686173,6.4672375,4.229798,5.3259645,4.954661,6.542181,5.457336,4.794408,0
10.076551,8.238278,6.0567455,2.5243711,3.6197834,5.442262,5.1924405,2.6942806,5.6293097,4.3052363,3.4674425,7.3691645,5.0536737,5.8668103,5.7696304,6.8570857,4.8755326,5.7875037,4.6097236,6.1537604,5.065568,5.249206,4.7178535,6.5136003,4.33458,5.345874,4.7396426,6.765394,5.1392393,4.6880794,1
3.5622811,6.575094,2.9972868,4.716548,5.1941147,6.932956,4.952897,3.620473,5.401151,3.722561,3.4050424,6.8532715,5.02686,5.8379874,5.957633,6.7219067,5.113838,5.8014436,4.785948,6.101203,5.312367,5.3430233,4.718586,6.49183,4.1985965,5.620389,4.9434004,6.5366545,5.3656473,4.6796374,6
0.78708476,5.582035,6.132814,5.9494553,4.9436593,5.530155,5.135726,3.0219977,5.589917,3.9211764,3.4665582,7.320444,4.9588847,5.887715,5.6766987,6.6441455,4.8787823,5.7175193,4.811052,6.2018647,5.2067356,5.368352,4.68811,6.474888,4.2531257,5.3155556,4.962778,6.5214305,5.4631534,4.7886114,0
11.875096,3.8817253,6.147964,4.618056,4.348593,6.9618416,4.97312,3.2116842,4.904574,3.618952,3.325603,7.0526986,5.03011,5.7143726,5.684375,6.8463626,4.876472,5.803958,4.689654,6.189274,5.1499586,5.381218,4.8327117,6.512752,4.3601065,5.399348,4.856508,6.6679506,5.2004795,4.689105,4
8.796643,7.8548164,7.903603,3.327911,6.293092,5.2466545,4.58817,2.5194707,5.0228314,3.9962792,3.50916,7.0085793,5.06254,5.90271,5.6296825,6.750578,4.7290673,5.551233,4.7746615,6.316558,5.272897,5.3145185,4.67304,6.449455,4.0132027,5.420075,4.829826,6.7142196,5.31752,4.771414,2
2.1888108,6.0738316,6.1133823,5.575488,5.0974574,5.6496196,5.0416045,3.0786593,5.5042634,3.9222672,3.4505603,7.223029,4.977538,5.879545,5.7027483,6.675704,4.8753963,5.72509,4.8194447,6.189539,5.222661,5.361011,4.7060285,6.4547153,4.223065,5.365691,4.953177,6.5505886,5.435688,4.7865324,0
11.71365,3.6288192,6.0393043,4.570902,3.5661237,6.4838405,5.1345544,2.9439545,5.2369304,3.7979956,3.3319662,7.263573,5.005354,5.778472,5.6980658,6.886466,4.845603,5.848362,4.6762633,6.184568,5.091249,5.3477902,4.8555183,6.5711675,4.401115,5.3841968,4.8321524,6.694554,5.172321,4.6941404,4
0.6842374,5.3362527,6.991054,5.7048726,5.710428,5.3680897,5.0760765,3.2022164,5.603128,4.0020537,3.4496012,7.344862,4.9930425,5.927512,5.642042,6.6063023,4.7749476,5.6633897,4.8313856,6.226434,5.1959453,5.377784,4.62833,6.4762917,4.2268896,5.296231,4.9867024,6.5076256,5.5309453,4.8317146,0
7.060118,6.2133136,6.8150134,5.8669434,5.223807,6.60422,4.9709105,4.0082774,5.5200224,4.4349174,3.036946,7.328594,5.1853914,5.861486,5.6591945,6.60936,4.7886567,5.786627,4.888786,6.12046,5.156404,5.2661366,4.612877,6.416515,4.2694945,5.339108,5.0082703,6.503157,5.3984833,4.6619554,8
1.8450242,5.874847,6.770417,5.4767075,5.5881023,5.453107,5.014817,3.154712,5.530089,3.994507,3.4548085,7.270498,4.9977527,5.9169726,5.6764126,6.644284,4.797938,5.675391,4.8234754,6.226384,5.210018,5.3610682,4.6580687,6.464706,4.203599,5.3386097,4.964513,6.5425286,5.4898458,4.8152313,0
6.6531296,8.282098,7.170799,5.7117634,3.8871236,5.234738,5.199686,2.8411589,5.8759136,4.588227,3.2374587,7.5794096,5.045774,5.972301,5.653175,6.7526813,4.784513,5.761538,4.8080215,6.215786,5.085764,5.1873903,4.6442685,6.5299983,4.226744,5.325104,4.879931,6.6874576,5.303208,4.707251,3
2.2457838,5.4150805,2.3493989,5.077029,4.426544,6.846648,5.0514803,3.3118613,5.4503055,3.5713968,3.4779506,6.907813,4.950431,5.809284,6.0122943,6.7504835,5.2083764,5.8190746,4.757602,6.078698,5.3054304,5.394995,4.8268404,6.4914565,4.2755923,5.592543,4.920733,6.5471663,5.3166623,4.694434,6
2.1600657,5.27213,2.3142922,5.1451306,4.2143865,6.756892,5.0797334,3.157712,5.4522038,3.5294487,3.5112476,6.93247,4.915271,5.817045,6.0118294,6.774335,5.2337584,5.8153043,4.7396326,6.086088,5.303237,5.407656,4.8696923,6.4927073,4.2924223,5.586642,4.9165025,6.5700736,5.28983,4.694505,6
11.501202,3.1458435,6.6281433,4.936892,3.2313116,5.665668,4.926196,2.4196522,5.6332827,4.164477,3.3713272,7.4269266,4.9779716,5.903798,5.6693664,6.8688154,4.758812,5.8583803,4.715248,6.2814493,5.0869393,5.388238,4.872189,6.7005963,4.3845086,5.3790054,4.8119636,6.6844745,5.1968527,4.7177486,9
6.489762,8.351679,7.211994,5.835714,3.8403132,5.197033,5.2110853,2.8215353,5.8965116,4.604273,3.2317095,7.596356,5.041265,5.9774375,5.6473207,6.751621,4.782793,5.7616935,4.813194,6.2192426,5.0829887,5.1826105,4.641647,6.533223,4.2235947,5.3214946,4.8827934,6.6888275,5.306366,4.70804,3
11.721847,2.340904,6.013967,4.6806436,2.7421732,5.946253,5.250418,2.5901415,5.6531844,3.9915588,3.345137,7.5043836,4.985561,5.862819,5.707047,6.914018,4.7616563,5.8964467,4.6838675,6.1967916,5.0414767,5.3314734,4.8987193,6.651583,4.4475694,5.3565974,4.804469,6.6992474,5.145361,4.7198505,4
8.670207,8.045455,6.769227,6.4787993,4.362347,6.54339,4.8057017,2.658049,4.950863,3.872599,3.3351657,6.9970737,4.920972,5.7515655,5.564218,6.7818265,4.9712157,5.7513537,4.7742186,6.3048425,5.2083197,5.3447657,4.726232,6.529844,4.177316,5.3586435,4.879603,6.709827,5.21606,4.6688294,8
7.907018,7.2153554,8.182016,2.8374805,6.4327517,4.7682858,4.6914034,2.684704,5.305982,4.1686864,3.5241013,7.203101,5.138913,5.973165,5.6752706,6.7344556,4.613453,5.54269,4.7716765,6.2759867,5.224834,5.3115473,4.6284513,6.4362707,4.109158,5.3758965,4.812324,6.673094,5.3937364,4.8196406,2
11.748514,3.7818358,6.9868197,4.841536,4.082519,5.8842525,4.6935544,2.529732,5.355357,4.084341,3.3917313,7.2285657,4.9992085,5.8634777,5.644098,6.829784,4.7781973,5.7976885,4.7203884,6.3063927,5.1411614,5.4174657,4.8343005,6.6578116,4.32842,5.38952,4.8170567,6.6698294,5.22254,4.719313,9
